No,Kode Item,Nama Item,Jenis,Stok,Satuan,H. Beli,Harga Jual,TOTAL,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
187,TRM0981,"CONNECTOR FLEXYBEL COUNDIT 3/4""",DEHEUS,0,PCS,720.0,9000.0,0.0,,,,,,,,,,,,,,,,,
188,TRM1198,CONTACTOR - ELECTRIC - SCHNEIDER - LC1D09M7 24 VDC,DEHEUS,0,PCS,475000.0,593750.0,0.0,,,,,,,,,,,,,,,,,
189,TRM1199,CONTACTOR - ELECTRIC - SCHNEIDER - LC1D25M7 220VAC,DEHEUS,0,PCS,310000.0,387000.0,0.0,,,,,,,,,,,,,,,,,
190,TRM1200,CONTACTOR - ELECTRIC - SCHNEIDER - LC1D32M7 220VAC,DEHEUS,0,PCS,395000.0,493750.0,0.0,,,,,,,,,,,,,,,,,
191,TRM1201,CONTACTOR - ELECTRIC - SCHNEIDER - LC1D65AM7 220VAC,DEHEUS,0,PCS,1200000.0,1500000.0,0.0,,,,,,,,,,,,,,,,,
192,TRM0380,COVER LAMPU - PHILIPS - TL 18 WATT SIMBAT,DEHEUS,0,PCS,0.0,157000.0,0.0,,,,,,,,,,,,,,,,,
193,TRM1185,COVER LAMPU - PHILIPS - TL 36 WATT SIMBAT,DEHEUS,0,PCS,158000.0,197500.0,0.0,,,,,,,,,,,,,,,,,
194,TRM0692,ENTROSTOP,DEHEUS,0,LBR,15000.0,15000.0,0.0,,,,,,,,,,,,,,,,,
195,TRM0980,"FLECYBHEL COUNDIT 3/4"" (METER)",DEHEUS,0,PCS,4850.0,10000.0,0.0,,,,,,,,,,,,,,,,,
196,TRM1418,"FLOW METER MINYAK SERIS 800 C 1""",DEHEUS,0,PCS,1700000.0,2362500.0,0.0,,,,,,,,,,,,,,,,,
197,TRM0660,FUSE KRAMIK 4 AMPERE,DEHEUS,0,PCS,2400.0,4650.0,0.0,,,,,,,,,,,,,,,,,
198,TRM0659,FUSE KRAMIK 6 AMPERE,DEHEUS,0,PCS,2400.0,4650.0,0.0,,,,,,,,,,,,,,,,,
199,TRM0384,GAS 3KG,DEHEUS,0,PCS,25000.0,27000.0,0.0,,,,,,,,,,,,,,,,,
200,TRM1486,IMERSION HEATER 3 KW L300 DRAT INCH,DEHEUS,0,PCS,600000.0,810000.0,0.0,,,,,,,,,,,,,,,,,
201,TRM0977,INGCO SP3508 SPRAY GUN LISTRIK 450 W HEAVY DUTY,DEHEUS,0,PCS,545700.0,677000.0,0.0,,,,,,,,,,,,,,,,,
202,TRM1070,ISI STAPLES TEMBAK 1008J,DEHEUS,0,PCS,26000.0,33000.0,0.0,,,,,,,,,,,,,,,,,
203,TRM1732,JASA SABLON LOGO SANDAL DEHEUS,DEHEUS,0,PSG,7000.0,7000.0,0.0,,,,,,,,,,,,,,,,,
204,TRM0691,KARBOL WANGI 750 ML,DEHEUS,0,PC,12700.0,12700.0,0.0,,,,,,,,,,,,,,,,,
205,TRM0728,KLAR STERN LIMIT SWITCH WLCA2-2,DEHEUS,0,PCS,446500.0,558500.0,0.0,,,,,,,,,,,,,,,,,
206,TRM1420,"KLEM U DRAT PIPA 3""",DEHEUS,0,PCS,3650.0,9450.0,0.0,,,,,,,,,,,,,,,,,
207,TRM1072,"KLEM UKURAN 10"" STANLIS",DEHEUS,0,PCS,35000.0,44000.0,0.0,,,,,,,,,,,,,,,,,
208,TRM1075,"KLEM UKURAN 2"" STANLIS",DEHEUS,0,PCS,7000.0,10000.0,0.0,,,,,,,,,,,,,,,,,
209,TRM1074,"KLEM UKURAN 4"" STANLIS",DEHEUS,0,PCS,12000.0,15000.0,0.0,,,,,,,,,,,,,,,,,
210,TRM1073,"KLEM UKURAN 8"" STANLIS",DEHEUS,0,PCS,30000.0,38000.0,0.0,,,,,,,,,,,,,,,,,
211,TRM0689,KOPI KAPAL API 165 GRAM,DEHEUS,0,DUS,240000.0,240000.0,0.0,,,,,,,,,,,,,,,,,
212,TRM1704,KUAS ETERNA 633 (1INCH) 1 PACK ISI 12 PCS,DEHEUS,0,PAK,45000.0,45000.0,0.0,,,,,,,,,,,,,,,,,
213,TRM1703,KUAS ETERNA 633 (3INCH) 1 PACK ISI 12 PCS,DEHEUS,0,PAK,122000.0,122000.0,0.0,,,,,,,,,,,,,,,,,
214,TRM0982,LAMPU TEMBAK 1000 WATT HITATO,DEHEUS,0,PCS,1670000.0,2087500.0,0.0,,,,,,,,,,,,,,,,,
215,TRM1544,LAMPU TEMBAK 500 WATT HITATO,DEHEUS,0,PCS,915000.0,1235250.0,0.0,,,,,,,,,,,,,,,,,
216,TRM0378,LAMPU TL 18 WATT PHILIPS,DEHEUS,0,PCS,0.0,22000.0,0.0,,,,,,,,,,,,,,,,,
217,TRM0656,LAMPU TL 20 WATT PHILIPS,DEHEUS,0,PCS,18000.0,20925.0,0.0,,,,,,,,,,,,,,,,,
218,TRM0379,LAMPU TL 36 WATT PHILIPS,DEHEUS,0,PCS,20000.0,25000.0,0.0,,,,,,,,,,,,,,,,,
219,TRM1057,MESIN BOR PORTABLE DDF 484Z BATERAI + CHARGER,DEHEUS,0,PCS,4501805.0,6496100.0,0.0,,,,,,,,,,,,,,,,,
220,TRM0695,MILANTA TABLET,DEHEUS,0,LBR,8000.0,8000.0,0.0,,,,,,,,,,,,,,,,,
221,TRM0979,MULTICORE 6X1 MM (100 METER),DEHEUS,0,PCS,16983.0,22000.0,0.0,,,,,,,,,,,,,,,,,
222,TRM1125,NAMPAN PLASTIK 36X28X5,DEHEUS,0,PCS,10000.0,13000.0,0.0,,,,,,,,,,,,,,,,,
223,TRM1071,OBENG ELECTRIC SET,DEHEUS,0,PCS,146500.0,185000.0,0.0,,,,,,,,,,,,,,,,,
224,TRM1416,ORING DIA 23 MM,DEHEUS,0,PCS,6000.0,8100.0,0.0,,,,,,,,,,,,,,,,,
225,TRM1417,ORING DIA 26 MM,DEHEUS,0,PCS,7000.0,9450.0,0.0,,,,,,,,,,,,,,,,,
226,TRM1277,P3K,DEHEUS,0,SET,370000.0,463000.0,0.0,,,,,,,,,,,,,,,,,
227,TRM0731,PEMBELIAN KEBUTUHAN PANTRY,DEHEUS,0,PCS,0.0,3800000.0,0.0,,,,,,,,,,,,,,,,,
228,TRM1016,PEMBELIAN KEBUTUHAN PANTRY PERIODE AGUSTUS2023,DEHEUS,0,PCS,3904500.0,4676855.0,0.0,,,,,,,,,,,,,,,,,
229,TRM0385,PLASTIK KRESEK,DEHEUS,0,PAK,5333.34,11800.0,0.0,,,,,,,,,,,,,,,,,
230,TRM2072,PLASTIK SAMPLE CLIP 10X15,DEHEUS,0,PCS,9600.0,12150.0,0.0,,,,,,,,,,,,,,,,,
231,TRM2071,PLASTIK SAMPLE CLIP 12X20,DEHEUS,0,PCS,0.0,18900.0,0.0,,,,,,,,,,,,,,,,,
232,TRM1419,PLASTIK WREP (ROLL),DEHEUS,0,PCS,33000.0,60750.0,0.0,,,,,,,,,,,,,,,,,
233,TRM0261,"PLC CPU UNIT, CPIE - N40 DTI D",DEHEUS,0,PCS,6500000.0,8300000.0,0.0,,,,,,,,,,,,,,,,,
234,TRM0693,PROMAG,DEHEUS,0,DUS,22000.0,22000.0,0.0,,,,,,,,,,,,,,,,,
235,TRM1721,SANDAL SELOP KARET SABLON LOGO,DEHEUS,0,PSG,26500.0,50000.0,0.0,,,,,,,,,,,,,,,,,
236,TRM0663,SENTER KEPALA,DEHEUS,0,PCS,78900.0,91721.0,0.0,,,,,,,,,,,,,,,,,
237,TRM1431,SEPATY SEFTY SNEAKERS SPORT UJUNG BESI ANTI PAKU,DEHEUS,0,PSG,352900.0,426000.0,0.0,,,,,,,,,,,,,,,,,
238,TRM0658,STARTER LAMPU 20 WATT,DEHEUS,0,PCS,10000.0,17438.0,0.0,,,,,,,,,,,,,,,,,
239,TRM0657,STARTER LAMPU TL 36 WATT,DEHEUS,0,PCS,10000.0,17438.0,0.0,,,,,,,,,,,,,,,,,
240,TRM1774,STECKER 3 PIN UNTUK ICP,DEHEUS,0,PCS,38600.0,51597.0,0.0,,,,,,,,,,,,,,,,,
241,TRM0179,SUSU MILKU COKLAT 200ML,DEHEUS,0,PCS,2480.0,2714.829,0.0,,,,,,,,,,,,,,,,,
242,TRM2452,SUSU ULTRA 125ML PLAIN,DEHEUS,0,PCS,2790.0,3000.0,0.0,,,,,,,,,,,,,,,,,
243,TRM0269,SUSU ULTRA 125ML RASA COKLAT,DEHEUS,0,PCS,2790.0,3000.0,0.0,,,,,,,,,,,,,,,,,
244,TRM3882,SUSU ULTRA 200ML RASA COKLAT,DEHEUS,0,PCS,4400.0,4400.0,0.0,,,,,,,,,,,,,,,,,
245,TRM0354,SUSU ULTRA 250ML RASA COKLAT,DEHEUS,0,PCS,5650.0,5777.0,0.0,,,,,,,,,,,,,,,,,
246,TRM1778,TANGGA OUTBOND (TANGGA MONYET),DEHEUS,0,UNIT,802000.0,1957500.0,0.0,,,,,,,,,,,,,,,,,
247,TRM0383,TELUR,DEHEUS,0,KG,31000.0,31000.0,0.0,,,,,,,,,,,,,,,,,
248,TRM1076,TEMPERATUR GAUGE,DEHEUS,0,PCS,630000.0,630000.0,0.0,,,,,,,,,,,,,,,,,
249,TRM1067,TEMPERATURE GAUGE - WIEBROCK 0 - 120 DEGREE CELCIUS INCLUDE KALIBRASI,DEHEUS,0,PCS,890000.0,1200000.0,0.0,,,,,,,,,,,,,,,,,
250,TRM2142,TIMER H3CR AB 220 VAC + DUDUKAN NYA,DEHEUS,0,PCS,127100.0,205200.0,0.0,,,,,,,,,,,,,,,,,
251,TRM0426,TINTA RIBBON HITI CS-200E YMCKO ID 400 PRINT,DEHEUS,0,PCS,1025000.0,1260000.0,0.0,,,,,,,,,,,,,,,,,
252,TRM0690,TISSUE KOTAK PASEO,DEHEUS,0,PC,10000.0,10000.0,0.0,,,,,,,,,,,,,,,,,
253,TRM0694,TOLAK ANGIN,DEHEUS,0,DUS,40000.0,40000.0,0.0,,,,,,,,,,,,,,,,,
254,TRM2885,VACUUM CLEANER ROUND BRUSH,DEHEUS,0,PCS,38000.0,38000.0,0.0,,,,,,,,,,,,,,,,,
255,TRM3052,VETANCID POWDER @5KG,DEHEUS,0,UNIT,1547000.0,2070090.0,0.0,,,,,,,,,,,,,,,,,
256,TRM3105,VETANCID POWDER 1 PAIL @15 KG,DEHEUS,0,PAIL,3963000.0,3963000.0,0.0,,,,,,,,,,,,,,,,,
257,TRM1421,WEBBING SLING KAP. 1 TON,DEHEUS,0,PCS,80000.0,108000.0,0.0,,,,,,,,,,,,,,,,,
258,TRM3158,WEIST BELT MERK EBOK SERIE 1052,DEHEUS,0,UNIT,230200.0,280000.0,0.0,,,,,,,,,,,,,,,,,
259,TRM0355,SUSU BEAR BRAND,DEHEUS,32,PCS,8477.0,11000.0,352000.0,,,,,,,,,,,,,,,,,
260,TRM1752,ACRILIC # 2L 000 MC,EI,0,LBR,430000.0,430000.0,0.0,,,,,,,,,,,,,,,,,
261,TRM1329,ACRYLIC # 3L 000 MC,EI,0,LBR,560000.0,560000.0,0.0,,,,,,,,,,,,,,,,,
262,TRM4309,ACRYLIC MC CLEAR T 3MM,EI,0,LBR,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
263,TRM1334,ADJUSTER + KARET M10 X 100,EI,0,SET,35000.0,35000.0,0.0,,,,,,,,,,,,,,,,,
264,TRM3090,AKRILIK (CLEAR) TEBEL 5MM MERK MC,EI,0,LBR,1140000.0,1512000.0,0.0,,,,,,,,,,,,,,,,,
265,TRM3091,"AMBALAN RAK UK 1100 X 620 MM MATERIAL RAM KAWAT GALVANIS 3MM, LOBANG 5 X 5CM",EI,0,UNIT,0.0,363750.0,0.0,,,,,,,,,,,,,,,,,
266,TRM2817,"APPLE IPAD PRO 11"" 2022 M2 CHIP WIFI 256GB",EI,0,PCS,15042891.5,15922500.0,0.0,,,,,,,,,,,,,,,,,
267,TRM1328,AS DIA 16 X 1000 MM,EI,0,PCS,230000.0,230000.0,0.0,,,,,,,,,,,,,,,,,
268,TRM4259,"BALL VALVE 1 1/2"" SANKYO",EI,0,PCS,111000.0,110000.0,0.0,,,,,,,,,,,,,,,,,
269,TRM4260,"BALL VALVE 2"" SANKYO",EI,0,PCS,130500.0,130000.0,0.0,,,,,,,,,,,,,,,,,
270,TRM2383,"BALL VALVE SOKET 1 1/2""",EI,0,PCS,65000.0,65000.0,0.0,,,,,,,,,,,,,,,,,
271,TRM3279,"BALL VALVE SS 1"" MERK SANKYO",EI,0,PCS,0.0,91000.0,0.0,,,,,,,,,,,,,,,,,
272,TRM2437,"BALL VALVE SS 1/2""",EI,0,PCS,30000.0,30000.0,0.0,,,,,,,,,,,,,,,,,
273,TRM3380,BALLPOINT STANDART RED COLOR,EI,0,PAK,20000.0,28000.0,0.0,,,,,,,,,,,,,,,,,
274,TRM3385,BATERE ALKALINE AA (PACK ISI 2),EI,0,SET,16000.0,22400.0,0.0,,,,,,,,,,,,,,,,,
275,TRM3386,BATERE ALKALINE AAA (PACK ISI 2),EI,0,SET,15500.0,21700.0,0.0,,,,,,,,,,,,,,,,,
276,TRM2006,BAUT HEXAGON M8X15,EI,0,SET,600.0,600.0,0.0,,,,,,,,,,,,,,,,,
277,TRM2442,BOX PANEL 300X400X200,EI,0,PCS,270000.0,270000.0,0.0,,,,,,,,,,,,,,,,,
278,TRM4117,BOX PUSH BUTTON MERAH,EI,0,PCS,28600.0,32200.0,0.0,,,,,,,,,,,,,,,,,
279,TRM3116,BROCO STOP KONTAK 1 LUBANG,EI,0,PCS,53200.0,53200.0,0.0,,,,,,,,,,,,,,,,,
280,TRM3667,BROCO STOP KONTAK OUT BOW,EI,0,PCS,13000.0,13000.0,0.0,,,,,,,,,,,,,,,,,
281,TRM2821,CAT EPOXY LANTAI NIPPON PAINT,EI,0,KG,229000.0,229000.0,0.0,,,,,,,,,,,,,,,,,
282,TRM2770,CAT JOTUN REFLETING TRAFFIC PAINT WHITE,EI,0,GLN,375000.0,375000.0,0.0,,,,,,,,,,,,,,,,,
283,TRM2771,CAT JOTUN REFLETING TRAFFIC PAINT YELLOW,EI,0,GLN,375000.0,375000.0,0.0,,,,,,,,,,,,,,,,,
284,TRM3921,CATRID HP INK 955 XL 1 SET,EI,0,SET,1120500.0,1120500.0,0.0,,,,,,,,,,,,,,,,,
285,TRM2460,"CLAMP SELANG 2"" SS",EI,0,PCS,28000.0,28000.0,0.0,,,,,,,,,,,,,,,,,
286,TRM2484,"CLAMP SELANG 3/4""",EI,0,PC,2000.0,2000.0,0.0,,,,,,,,,,,,,,,,,
287,TRM2405,"CLAMP SELANG SS 1/2""",EI,0,PCS,3000.0,3000.0,0.0,,,,,,,,,,,,,,,,,
288,TRM1579,COTTON RAGS,EI,0,KG,4500.0,9922.5,0.0,,,,,,,,,,,,,,,,,
289,TRM2039,COVER RAK UK 1010 X 410 X 1960 MM,EI,0,PCS,0.0,1521000.0,0.0,,,,,,,,,,,,,,,,,
290,TRM1653,"CUSTER RODA PU MERAH 2"" REM",EI,0,SET,100000.0,100000.0,0.0,,,,,,,,,,,,,,,,,
291,TRM2436,"DOUBLE NIPPLE 1/2"" SS",EI,0,PCS,10000.0,10000.0,0.0,,,,,,,,,,,,,,,,,
292,TRM3384,"DOUBLE TAPE 1/2""",EI,0,ROL,4000.0,5600.0,0.0,,,,,,,,,,,,,,,,,
293,TRM2070,DOUBLE TAPE DI 12 MM,EI,0,PCS,5000.0,5000.0,0.0,,,,,,,,,,,,,,,,,
294,TRM3216,DRIVER LAMPU PHILIPS,EI,0,PCS,350000.0,250000.0,0.0,,,,,,,,,,,,,,,,,
295,TRM2456,"ELBOW PVC 1 1/4""",EI,0,PCS,9500.0,9500.0,0.0,,,,,,,,,,,,,,,,,
296,TRM2645,"ELBOW PVC AW 2""",EI,0,PCS,16000.0,16000.0,0.0,,,,,,,,,,,,,,,,,
297,TRM2459,"FLEXIBLE HOSE 1 1/4"" PVC ABU2 (LENTUR)",EI,0,MTR,70000.0,70000.0,0.0,,,,,,,,,,,,,,,,,
298,TRM2777,FLOOR MARKING 3M - ORANGE 764,EI,0,ROL,7000.0,7000.0,0.0,,,,,,,,,,,,,,,,,
299,TRM3674,FLUSSO AFUR LANTAI SARINGAN SUDUT,EI,0,PCS,183448.0,183448.0,0.0,,,,,,,,,,,,,,,,,
300,TRM3633,FOLIO BOOK ISI 200 32X21CM PAPERLINE,EI,0,PCS,29250.0,29250.0,0.0,,,,,,,,,,,,,,,,,
301,TRM2730,GLASS WINDOWS DIA 146MM THICK 3MM,EI,0,PCS,7500.0,5000.0,0.0,,,,,,,,,,,,,,,,,
302,TRM2729,GLASS WINDOWS DIA 155MM THICK 3MM,EI,0,PCS,7500.0,5000.0,0.0,,,,,,,,,,,,,,,,,
303,TRM3089,HAND PALLET KRISBOW 2 TON RODA PU,EI,0,PCS,3264000.0,4824540.0,0.0,,,,,,,,,,,,,,,,,
304,TRM3513,HELM ASA KUNING INERBIASA,EI,0,SET,30000.0,30000.0,0.0,,,,,,,,,,,,,,,,,
305,TRM3376,HP INK 955 XL BLACK,EI,0,PCS,281250.0,490000.0,0.0,,,,,,,,,,,,,,,,,
306,TRM3378,HP INK 955 XL BLUE,EI,0,PCS,337741.25,413000.0,0.0,,,,,,,,,,,,,,,,,
307,TRM3379,HP INK 955 XL RED,EI,0,PCS,337741.25,413000.0,0.0,,,,,,,,,,,,,,,,,
308,TRM3377,HP INK 955 XL YELLOW,EI,0,PCS,337741.25,413000.0,0.0,,,,,,,,,,,,,,,,,
309,TRM2674,HVS PAPER A4 70GR COLORE (PINK SIDU),EI,0,RIM,62500.0,62500.0,0.0,,,,,,,,,,,,,,,,,
310,TRM1279,HVS PAPER A4 70GR NON NAME,EI,0,RIM,34950.0,34950.0,0.0,,,,,,,,,,,,,,,,,
311,TRM3248,IMPRA BOARD 1000 X 1500 X 2 MM (MERAH),EI,0,LBR,22800.0,22800.0,0.0,,,,,,,,,,,,,,,,,
312,TRM3245,IMPRA BOARD 2000 X 3000 X 3 MM (MERAH),EI,0,LBR,110000.0,110000.0,0.0,,,,,,,,,,,,,,,,,
313,TRM3246,IMPRA BOARD 2000 X 3000 X 5 MM ( MERAH),EI,0,LBR,204000.0,204000.0,0.0,,,,,,,,,,,,,,,,,
314,TRM3247,IMPRA BOARD 2000 X 3000 X 5 MM (PUTIH),EI,0,LBR,204000.0,204000.0,0.0,,,,,,,,,,,,,,,,,
315,TRM2385,"INSUFLEX 1 /14"" QTY @ 1.2 MTR/BTG",EI,0,MTR,13333.33,13333.33,0.0,,,,,,,,,,,,,,,,,
316,TRM2394,INSUFLEX 1 5/8 X 3/8 SUPERLON,EI,0,BTG,25000.0,25000.0,0.0,,,,,,,,,,,,,,,,,
317,TRM3281,"INSUFLEX 1"" 1 BTG @ 1,8 MTR",EI,0,BTG,0.0,22400.0,0.0,,,,,,,,,,,,,,,,,
318,TRM2643,"INSUFLEX 2"" / SUPERLON 2 3/8"" ID X 3/8"" TK 60MM",EI,0,MTR,21000.0,21000.0,0.0,,,,,,,,,,,,,,,,,
319,TRM1801,ISOLASI 2.5,EI,0,ROL,3441.0,4451.863,0.0,,,,,,,,,,,,,,,,,
320,TRM2792,"JOTUN - INDUSTRY BLUE 5222 2,5 LTR",EI,0,GLN,162000.0,162000.0,0.0,,,,,,,,,,,,,,,,,
321,TRM2801,JOTUN - INDUSTRY BLUE 5222 JOTAPLAST,EI,0,PAIL,743000.0,741000.0,0.0,,,,,,,,,,,,,,,,,
322,TRM2791,"JOTUN - WILTSHIRE CREAM 1648 2,5 LTR",EI,0,GLN,160000.0,160000.0,0.0,,,,,,,,,,,,,,,,,
323,TRM2800,JOTUN - WILTSHIRE CREAM 1648 THOUGHSHIELD MAX,EI,0,PAIL,741000.0,741000.0,0.0,,,,,,,,,,,,,,,,,
324,TRM2408,KABEL 1X6 SQMM,EI,0,MTR,16000.0,16000.0,0.0,,,,,,,,,,,,,,,,,
325,TRM2401,KABEL 4X16 SQMM,EI,0,MTR,148200.0,148200.0,0.0,,,,,,,,,,,,,,,,,
326,TRM2393,KABEL DUCT PVC 50X50,EI,0,MTR,55000.0,55000.0,0.0,,,,,,,,,,,,,,,,,
327,TRM3540,"KABEL NYM 2X1,5 ETERNA",EI,0,ROL,474000.0,474000.0,0.0,,,,,,,,,,,,,,,,,
328,TRM2789,"KABEL NYM 3X2,5SQM (ROLL 50METER)",EI,0,ROL,881500.0,1234100.0,0.0,,,,,,,,,,,,,,,,,
329,TRM2379,KABEL NYY 4 X 10 SQMM SUPREME,EI,0,MTR,94400.0,94400.0,0.0,,,,,,,,,,,,,,,,,
330,TRM2399,KABEL NYY 4X2.5 SQM SUPRAME,EI,0,MTR,28143.0,28143.0,0.0,,,,,,,,,,,,,,,,,
331,TRM2400,KABEL NYY 4X4 SQM SUPRAME,EI,0,MTR,42244.0,42244.0,0.0,,,,,,,,,,,,,,,,,
332,TRM2384,KABEL NYY GROUND 1 X 4 SQMM,EI,0,MTR,11000.0,11000.0,0.0,,,,,,,,,,,,,,,,,
333,TRM3666,"KABEL SERABUT 3X1,5SQMM @ 50 METER MERK ETERNA",EI,0,ROL,742000.0,742000.0,0.0,,,,,,,,,,,,,,,,,
334,TRM3536,"KABEL SP NYY 4X1,5",EI,0,MTR,22000.0,22000.0,0.0,,,,,,,,,,,,,,,,,
335,TRM3115,KABEL SUPREME NYMHY 3X1.5 @50 MTR,EI,0,ROL,1057000.0,1057000.0,0.0,,,,,,,,,,,,,,,,,
336,TRM3514,KACAMATA KOTAK CLEAR,EI,0,PCS,15000.0,15000.0,0.0,,,,,,,,,,,,,,,,,
337,TRM2005,KARET,EI,0,PCS,4500.0,4500.0,0.0,,,,,,,,,,,,,,,,,
338,TRM1581,KARUNG PLASTIK POLOS 60X90,EI,0,PCS,1734.0,3375.0,0.0,,,,,,,,,,,,,,,,,
339,TRM4034,KAWAT BERDURI TYPE LURUS ANTISIPASI KEAMANAN AREA BELAKANG,EI,0,ROL,0.0,299000.0,0.0,,,,,,,,,,,,,,,,,
340,TRM3101,KAWAT LAS 2MM,EI,0,KG,15000.0,15000.0,0.0,,,,,,,,,,,,,,,,,
341,TRM2760,KEBUTUHAN CAT DAN TAPE MARKING,EI,0,PC,0.0,1538600.0,0.0,,,,,,,,,,,,,,,,,
342,TRM2994,KEBUTUHAN FITTING/SAMBUNGAN PVC,EI,0,LOT,222000.0,470120.0,0.0,,,,,,,,,,,,,,,,,
343,TRM2734,KEBUTUHAN INSTAL POMPA CHILLER BESAR,EI,0,LOT,0.0,651700.0,0.0,,,,,,,,,,,,,,,,,
344,TRM2519,KEBUTUHAN KONEKSI CHILLER NEW EWRS,EI,0,LOT,0.0,483000.0,0.0,,,,,,,,,,,,,,,,,
345,TRM3444,KEBUTUHAN PART DRAIN OUT KOMPRESSOR,EI,0,SET,0.0,1618120.0,0.0,,,,,,,,,,,,,,,,,
346,TRM2431,KEBUTUHAN SET UP UTILITY EWRS,EI,0,LOT,0.0,5523980.0,0.0,,,,,,,,,,,,,,,,,
347,TRM2444,KEBUTUHAN SET-UP  MESIN LASER FLASH UV BARU,EI,0,LOT,0.0,1452500.0,0.0,,,,,,,,,,,,,,,,,
348,TRM3332,KEBUTUHAN SETUP CHILLER HC6,EI,0,SET,0.0,8227912.0,0.0,,,,,,,,,,,,,,,,,
349,TRM3640,KEBUTUHUHAN ATK SEPTEMBER 2025,EI,0,SET,0.0,3794000.0,0.0,,,,,,,,,,,,,,,,,
350,TRM1555,KERTAS HVS 70Gr PINK,EI,0,RIM,0.0,55550.0,0.0,,,,,,,,,,,,,,,,,
351,TRM3278,"KLEM SELANG SS 1,25""",EI,0,PCS,0.0,28000.0,0.0,,,,,,,,,,,,,,,,,
352,TRM1333,KOLAHAR MEJA PUTARAN 20 CM,EI,0,PCS,100000.0,100000.0,0.0,,,,,,,,,,,,,,,,,
353,TRM1331,KOLAHAR MEJA PUTARAN 30 CM,EI,0,PCS,130000.0,130000.0,0.0,,,,,,,,,,,,,,,,,
354,TRM1332,KOLAHAR MEJA PUTARAN 40 CM,EI,0,PCS,190000.0,190000.0,0.0,,,,,,,,,,,,,,,,,
355,TRM1330,KOLAHAR MEJA PUTARAN 50 CM,EI,0,PCS,260000.0,260000.0,0.0,,,,,,,,,,,,,,,,,
356,TRM3324,KRAN OTOMATIS MODEL ANGSA,EI,0,PCS,353000.0,353000.0,0.0,,,,,,,,,,,,,,,,,
357,TRM3349,"KRAN OTOMATIS MODEL ANGSA, KRAN OTOMATIS WASTAFEL, BATERE TYPE AA",EI,0,SET,0.0,3430000.0,0.0,,,,,,,,,,,,,,,,,
358,TRM3325,KRAN OTOMATIS WASTAFEL,EI,0,PCS,272315.5,278000.0,0.0,,,,,,,,,,,,,,,,,
359,TRM3383,KWITANSI KECIL,EI,0,PAK,21500.0,29400.0,0.0,,,,,,,,,,,,,,,,,
360,TRM3277,"L PVC 1""",EI,0,PCS,0.0,7700.0,0.0,,,,,,,,,,,,,,,,,
361,TRM3425,"L PVC 3/4""",EI,0,PCS,0.0,4480.0,0.0,,,,,,,,,,,,,,,,,
362,TRM3300,"LAKBAN BENING 1"" 24 MM",EI,0,ROL,3819.51,4451.86,0.0,,,,,,,,,,,,,,,,,
363,TRM3375,LAMINATING FILM A4,EI,0,PAK,67000.0,93800.0,0.0,,,,,,,,,,,,,,,,,
364,TRM3217,LAMPU LED PANEL COOL WHITE RC 091 40 W 30 X120,EI,0,PCS,630000.0,630000.0,0.0,,,,,,,,,,,,,,,,,
365,TRM3639,LAMPU PLAFON + INSTALISASI LISTRIK 3 PCS,EI,0,SET,0.0,5500000.0,0.0,,,,,,,,,,,,,,,,,
366,TRM3512,LAMPU RC081V 30 X120 40W,EI,0,SET,600000.0,600000.0,0.0,,,,,,,,,,,,,,,,,
367,TRM3991,LAMPU SPOT EMERGENCY (LED),EI,0,PCS,399900.0,559680.0,0.0,,,,,,,,,,,,,,,,,
368,TRM2260,LEM ACRYLIC,EI,0,PCS,55000.0,55000.0,0.0,,,,,,,,,,,,,,,,,
369,TRM3283,LEM PVC,EI,0,CAN,0.0,105000.0,0.0,,,,,,,,,,,,,,,,,
370,TRM3428,MALE CONNECTOR 1/2 X PL8,EI,0,PCS,0.0,14000.0,0.0,,,,,,,,,,,,,,,,,
371,TRM3726,"MALE CONNECTOR 3/8"" PL 6",EI,0,PCS,0.0,12600.0,0.0,,,,,,,,,,,,,,,,,
372,TRM3136,MASKER HARMIT NP 306,EI,0,SET,75000.0,75000.0,0.0,,,,,,,,,,,,,,,,,
373,TRM3100,MATA GERINDA KASAR 4 INCH,EI,0,PCS,7300.0,7300.0,0.0,,,,,,,,,,,,,,,,,
374,TRM3099,MATA GERINDA POTONG 4 INCH,EI,0,BOX,53000.0,53000.0,0.0,,,,,,,,,,,,,,,,,
375,TRM1651,MEJA KERJA KEDATANGAN FRAME UK 150 (P) X 60 (L) X TINGGI 77 CM,EI,0,UNIT,0.0,1230000.0,0.0,,,,,,,,,,,,,,,,,
376,TRM3442,"MEJA KERJA UKURAN ( 2000X800X750 : 1, 1750X800X750 : 1, 1200X800X750 : 1 )",EI,0,SET,0.0,47000000.0,0.0,,,,,,,,,,,,,,,,,
377,TRM3280,"NEPEL SELANG SS 1 """,EI,0,PCS,0.0,67200.0,0.0,,,,,,,,,,,,,,,,,
378,TRM2483,"NEPPLE SELANG 3/4"" X 1/2""",EI,0,PC,15000.0,15000.0,0.0,,,,,,,,,,,,,,,,,
